epoch,deconv1_v1_loss,deconv1_v2_loss,deconv1_v3_loss,loss,val_deconv1_v1_loss,val_deconv1_v2_loss,val_deconv1_v3_loss,val_loss
29,0.009800463914871216,0.008458388969302177,0.009061823599040508,0.027320679277181625,NA,NA,NA,NA
30,0.009910940192639828,0.008300096727907658,0.008657906204462051,0.02686893939971924,NA,NA,NA,NA
31,0.009457021951675415,0.008191760629415512,0.008947091177105904,0.02659587375819683,NA,NA,NA,NA
32,0.009318329393863678,0.008073494769632816,0.008551976643502712,0.025943804532289505,NA,NA,NA,NA
33,0.009161337278783321,0.007977412082254887,0.00829143263399601,0.025430183857679367,NA,NA,NA,NA
34,0.009104770608246326,0.007941944524645805,0.008199096657335758,0.02524581365287304,NA,NA,NA,NA
35,0.008908485062420368,0.007802303414791822,0.008242507465183735,0.024953294545412064,NA,NA,NA,NA
36,0.008833526633679867,0.00777363870292902,0.008068711496889591,0.024675872176885605,NA,NA,NA,NA
37,0.008914835751056671,0.007616812363266945,0.008121914230287075,0.024653559550642967,NA,NA,NA,NA
38,0.00850667804479599,0.0074518052861094475,0.007855084724724293,0.02381357178092003,NA,NA,NA,NA
39,0.008446256630122662,0.007386128883808851,0.0077479188330471516,0.02358030527830124,NA,NA,NA,NA
40,0.008340463042259216,0.00732005899772048,0.0076142167672514915,0.0232747383415699,NA,NA,NA,NA
41,0.008271518163383007,0.007191115524619818,0.00754777155816555,0.02301040291786194,NA,NA,NA,NA
42,0.008067753165960312,0.007137461099773645,0.00754014914855361,0.022745365276932716,NA,NA,NA,NA
43,0.00804382748901844,0.007106505800038576,0.0073433080688118935,0.0224936380982399,NA,NA,NA,NA
44,0.007866116240620613,0.007025104481726885,0.007266336120665073,0.02215755730867386,NA,NA,NA,NA
45,0.008034227415919304,0.006876409985125065,0.00714913010597229,0.022059768438339233,NA,NA,NA,NA
46,0.007920823059976101,0.006839282810688019,0.007120853289961815,0.02188095636665821,NA,NA,NA,NA
47,0.007580190896987915,0.006859697867184877,0.007060294505208731,0.02150018699467182,NA,NA,NA,NA
48,0.007440844085067511,0.006648414768278599,0.006945870351046324,0.021035123616456985,NA,NA,NA,NA
49,0.00755096971988678,0.00660192035138607,0.006905671674758196,0.02105855941772461,NA,NA,NA,NA
50,0.007296434603631496,0.0070516495034098625,0.006820606999099255,0.021168692037463188,NA,NA,NA,NA
51,0.007200802676379681,0.007066879887133837,0.0067413984797894955,0.021009085699915886,NA,NA,NA,NA
52,0.007238334510475397,0.006441965699195862,0.0278896726667881,0.04156997799873352,NA,NA,NA,NA
53,0.007154169492423534,0.0062905424274504185,0.012075208127498627,0.02551991678774357,NA,NA,NA,NA
54,0.007211881224066019,0.00626673037186265,0.008897662162780762,0.022376276552677155,NA,NA,NA,NA
55,0.03003077395260334,0.006216998677700758,0.00788973644375801,0.04413750767707825,NA,NA,NA,NA
56,0.0109182670712471,0.006130721885710955,0.007454199250787497,0.024503188207745552,NA,NA,NA,NA
57,0.00856816302984953,0.006105711217969656,0.007195558398962021,0.02186943218111992,NA,NA,NA,NA
58,0.007852159440517426,0.006159015465527773,0.006979276891797781,0.02099045179784298,NA,NA,NA,NA
59,0.007471893448382616,0.005970889236778021,0.006804479286074638,0.020247258245944977,NA,NA,NA,NA
60,0.007226881571114063,0.006125073414295912,0.006772754713892937,0.020124711096286774,NA,NA,NA,NA
61,0.007070181425660849,0.005954232066869736,0.006534619722515345,0.019559036940336227,NA,NA,NA,NA
62,0.006931702606379986,0.005813532043248415,0.0064827133901417255,0.019227951765060425,NA,NA,NA,NA
63,0.006874605547636747,0.005872417241334915,0.006351865828037262,0.01909889280796051,NA,NA,NA,NA
64,0.00674078892916441,0.005808316636830568,0.0064589157700538635,0.01900802180171013,NA,NA,NA,NA
65,0.00668022595345974,0.006251484155654907,0.006336151156574488,0.019267860800027847,NA,NA,NA,NA
66,0.006590504664927721,0.0056885308586061,0.006151158362627029,0.0184301920235157,NA,NA,NA,NA
67,0.006556781940162182,0.005576108582317829,0.00610943092033267,0.01824232004582882,NA,NA,NA,NA
68,0.0064728157594799995,0.005520150531083345,0.006025657057762146,0.018018625676631927,NA,NA,NA,NA
69,0.006411717273294926,0.005548293702304363,0.0060482933185994625,0.01800830475986004,NA,NA,NA,NA
70,0.006335865706205368,0.005596862640231848,0.005976073443889618,0.01790880411863327,NA,NA,NA,NA
71,0.0063033150508999825,0.005554008297622204,0.0059788110665977,0.017836136743426323,NA,NA,NA,NA
72,0.006240615621209145,0.005372012034058571,0.005878256168216467,0.01749088242650032,NA,NA,NA,NA
73,0.0062706791795790195,0.005349752958863974,0.005795121192932129,0.01741555705666542,NA,NA,NA,NA
74,0.006211110856384039,0.005353014450520277,0.005755499470978975,0.017319627106189728,NA,NA,NA,NA
75,0.006083420943468809,0.0055602858774363995,0.005765191279351711,0.01740889810025692,NA,NA,NA,NA
76,0.0060405489057302475,0.005229270551353693,0.005761236883699894,0.01703105866909027,NA,NA,NA,NA
77,0.005997026804834604,0.0053731356747448444,0.005641825031489134,0.017011988908052444,NA,NA,NA,NA
78,0.005952285602688789,0.005232797469943762,0.005639988929033279,0.016825074329972267,NA,NA,NA,NA
79,0.005963034462183714,0.005382374860346317,0.005600299686193466,0.01694570481777191,NA,NA,NA,NA
80,0.005891209468245506,0.005090892314910889,0.005560237914323807,0.016542337834835052,NA,NA,NA,NA
81,0.005861057434231043,0.005011124536395073,0.005542413797229528,0.016414593905210495,NA,NA,NA,NA
82,0.005849751178175211,0.0052072820253670216,0.005413880571722984,0.01647091656923294,NA,NA,NA,NA
83,0.005770345218479633,0.005029184743762016,0.005444191861897707,0.016243720427155495,NA,NA,NA,NA
84,0.005718106869608164,0.0053364671766757965,0.005679859314113855,0.01673443242907524,NA,NA,NA,NA
85,0.005812451709061861,0.004936749115586281,0.005317284259945154,0.01606648601591587,NA,NA,NA,NA
86,0.005647539161145687,0.005021692719310522,0.005259938538074493,0.015929173678159714,NA,NA,NA,NA
87,0.005604271776974201,0.005022193770855665,0.005303562618792057,0.01593002863228321,NA,NA,NA,NA
88,0.005589921027421951,0.004811221268028021,0.005190280731767416,0.015591423027217388,NA,NA,NA,NA
89,0.005553075578063726,0.004808647558093071,0.005268682260066271,0.015630405396223068,NA,NA,NA,NA
90,0.005659162998199463,0.004939395934343338,0.005245016887784004,0.015843573957681656,NA,NA,NA,NA
91,0.005471834447234869,0.004717628937214613,0.0051427483558654785,0.015332212671637535,NA,NA,NA,NA
92,0.0054153865203261375,0.004845373798161745,0.005138995125889778,0.015399755910038948,NA,NA,NA,NA
93,0.005432960577309132,0.004837626591324806,0.005179943051189184,0.015450527891516685,NA,NA,NA,NA
94,0.00537846190854907,0.004648893140256405,0.005057468079030514,0.015084823593497276,NA,NA,NA,NA
95,0.0054483735002577305,0.004600297659635544,0.004999429918825626,0.015048101544380188,NA,NA,NA,NA
96,0.005291260313242674,0.004763476550579071,0.005011653993278742,0.015066392719745636,NA,NA,NA,NA
97,0.005244256928563118,0.004609941970556974,0.005030206870287657,0.014884406700730324,NA,NA,NA,NA
98,0.005233920644968748,0.004783847369253635,0.004938364960253239,0.014956135302782059,NA,NA,NA,NA
99,0.005216334015130997,0.0045914719812572,0.00494085717946291,0.014748664572834969,NA,NA,NA,NA
100,0.005226046312600374,0.004502786323428154,0.004966682754456997,0.014695515856146812,NA,NA,NA,NA
101,0.005216875579208136,0.004559188615530729,0.004825454670935869,0.014601516537368298,NA,NA,NA,NA
102,0.005141288973391056,0.004530557431280613,0.004917683079838753,0.014589531347155571,NA,NA,NA,NA
103,0.00515501294285059,0.004764077719300985,0.004784107208251953,0.014703200198709965,NA,NA,NA,NA
104,0.005013494286686182,0.0043902406468987465,0.0049056108109653,0.014309345744550228,NA,NA,NA,NA
105,0.005072871223092079,0.00434066541492939,0.004758537746965885,0.014172076247632504,NA,NA,NA,NA
106,0.005084032658487558,0.004302939400076866,0.004737763199955225,0.0141247333958745,NA,NA,NA,NA
107,0.004992748610675335,0.004547145217657089,0.004714473150670528,0.014254368841648102,NA,NA,NA,NA
108,0.004964968655258417,0.004574911668896675,0.00473783491179347,0.014277716167271137,NA,NA,NA,NA
109,0.004968526307493448,0.004302313085645437,0.00456797843798995,0.013838818296790123,NA,NA,NA,NA
110,0.005288036540150642,0.004336487036198378,0.004761531017720699,0.014386056922376156,NA,NA,NA,NA
111,0.004780607298016548,0.004228869453072548,0.004574269521981478,0.013583746738731861,NA,NA,NA,NA
112,0.004750332795083523,0.004167590290307999,0.004673298913985491,0.013591223396360874,NA,NA,NA,NA
113,0.004769887309521437,0.0043551805429160595,0.004772527143359184,0.013897594064474106,NA,NA,NA,NA
114,0.004721716977655888,0.004547154065221548,0.004470245447009802,0.013739115558564663,NA,NA,NA,NA
115,0.004840004723519087,0.004132200963795185,0.004445853643119335,0.01341805886477232,NA,NA,NA,NA
116,0.00476841488853097,0.00413806876167655,0.004554517567157745,0.013461001217365265,NA,NA,NA,NA
117,0.004883238114416599,0.004157749470323324,0.004472712986171246,0.013513701967895031,NA,NA,NA,NA
118,0.004704004619270563,0.004146610852330923,0.004476974718272686,0.013327588327229023,NA,NA,NA,NA
119,0.004596352577209473,0.0041655246168375015,0.004413428716361523,0.013175306841731071,NA,NA,NA,NA
120,0.004837885499000549,0.0041181896813213825,0.004435703624039888,0.013391776941716671,NA,NA,NA,NA
121,0.004606424365192652,0.004077549558132887,0.004450535401701927,0.013134506531059742,NA,NA,NA,NA
122,0.004588148090988398,0.004013531841337681,0.0043946257792413235,0.012996308505535126,NA,NA,NA,NA
123,0.00452980725094676,0.004269426688551903,0.004341571591794491,0.013140805065631866,NA,NA,NA,NA
124,0.00449176412075758,0.004087269771844149,0.004291375633329153,0.012870408594608307,NA,NA,NA,NA
125,0.004552818369120359,0.003994829021394253,0.0044297510758042336,0.012977397069334984,NA,NA,NA,NA
126,0.004555806051939726,0.00400121184065938,0.004234094172716141,0.012791112065315247,NA,NA,NA,NA
127,0.004403260070830584,0.003988408949226141,0.004253158811479807,0.012644828297197819,NA,NA,NA,NA
128,0.004412608686834574,0.0038934096228331327,0.004213256295770407,0.012519273906946182,NA,NA,NA,NA
129,0.004510650411248207,0.0041038659401237965,0.004249016288667917,0.012863531708717346,NA,NA,NA,NA
130,0.004436713643372059,0.003883847501128912,0.004363092128187418,0.012683652341365814,NA,NA,NA,NA
131,0.004407411441206932,0.003955470863729715,0.004145470913499594,0.012508354149758816,NA,NA,NA,NA
132,0.004333158954977989,0.0039061778225004673,0.004166397266089916,0.012405735440552235,NA,NA,NA,NA
133,0.004356159828603268,0.003968439996242523,0.004082159139215946,0.012406757101416588,NA,NA,NA,NA
134,0.004327393602579832,0.00397086888551712,0.004142367281019688,0.012440628372132778,NA,NA,NA,NA
135,0.004240003414452076,0.0038013821467757225,0.004187589045614004,0.01222897320985794,NA,NA,NA,NA
136,0.004399868194013834,0.00396916177123785,0.004128521773964167,0.012497550807893276,NA,NA,NA,NA
137,0.007990284822881222,0.0037270153407007456,0.00401674211025238,0.01573404297232628,NA,NA,NA,NA
138,0.004607955925166607,0.0037504276260733604,0.004033166915178299,0.012391550466418266,NA,NA,NA,NA
139,0.004214753396809101,0.003719667438417673,0.004072569776326418,0.012006989680230618,NA,NA,NA,NA
140,0.004126186948269606,0.004087008535861969,0.004017752129584551,0.012230945751070976,NA,NA,NA,NA
141,0.004076335579156876,0.0037232376635074615,0.0039450181648135185,0.011744591407477856,NA,NA,NA,NA
142,0.004063254687935114,0.003691365011036396,0.004129390232264996,0.011884010396897793,NA,NA,NA,NA
143,0.004031331278383732,0.0036208289675414562,0.0041793580166995525,0.01183151826262474,NA,NA,NA,NA
144,0.004016335587948561,0.004407599568367004,0.00398692162707448,0.01241085771471262,NA,NA,NA,NA
145,0.00401137163862586,0.003638563444837928,0.0038564999122172594,0.01150643453001976,NA,NA,NA,NA
146,0.004010304808616638,0.0035921242088079453,0.0038670822978019714,0.01146951038390398,NA,NA,NA,NA
147,0.004003363661468029,0.003590930951759219,0.0039002643898129463,0.011494558304548264,NA,NA,NA,NA
148,0.0039929891936481,0.0035960699897259474,0.003821735270321369,0.011410794220864773,NA,NA,NA,NA
149,0.004029606003314257,0.0036469819024205208,0.003875653725117445,0.011552243493497372,NA,NA,NA,NA
150,0.004000475630164146,0.003672186750918627,0.0037868411745876074,0.011459503322839737,NA,NA,NA,NA
151,0.004025539383292198,0.0035489825531840324,0.004044011700898409,0.011618534103035927,NA,NA,NA,NA
152,0.003931742161512375,0.003593016415834427,0.004090919625014067,0.011615675874054432,NA,NA,NA,NA
153,0.003918634727597237,0.003576455404981971,0.0037405770272016525,0.011235668323934078,NA,NA,NA,NA
154,0.003971654921770096,0.003696394618600607,0.003695373423397541,0.011363423429429531,NA,NA,NA,NA
155,0.003907580394297838,0.003517457516863942,0.0036937480326741934,0.011118787340819836,NA,NA,NA,NA
156,0.004039213061332703,0.003573638154193759,0.003681326750665903,0.011294176802039146,NA,NA,NA,NA
157,0.0039033011998981237,0.0034770409110933542,0.0037846630439162254,0.011165005154907703,NA,NA,NA,NA
158,0.003984835464507341,0.003569128457456827,0.003647568402811885,0.011201531626284122,NA,NA,NA,NA
159,0.0038146059960126877,0.0035548198502510786,0.003670718288049102,0.01104014553129673,NA,NA,NA,NA
160,0.00378997391089797,0.0035549704916775227,0.0036877356469631195,0.011032678186893463,NA,NA,NA,NA
161,0.003982472699135542,0.003606168320402503,0.0037499454338103533,0.011338585056364536,NA,NA,NA,NA
162,0.004026554059237242,0.004032089374959469,0.0038455105386674404,0.011904152110219002,NA,NA,NA,NA
163,0.00374668394215405,0.0034668503794819117,0.0036090381909161806,0.010822574608027935,NA,NA,NA,NA
164,0.0037073567509651184,0.003379266010597348,0.0035935165360569954,0.010680137202143669,NA,NA,NA,NA
165,0.003759483341127634,0.00335373030975461,0.003571317298337817,0.010684529319405556,NA,NA,NA,NA
166,0.003847060725092888,0.003369585843756795,0.003587436629459262,0.01080408412963152,NA,NA,NA,NA
167,0.003788887057453394,0.0035684723407030106,0.00358860706910491,0.010945968329906464,NA,NA,NA,NA
168,0.004059695638716221,0.0033942086156457663,0.003703729948028922,0.011157633736729622,NA,NA,NA,NA
169,0.0036910613998770714,0.0033121020533144474,0.0035263209138065577,0.010529483668506145,NA,NA,NA,NA
170,0.0036457402165979147,0.003544934093952179,0.0035571728367358446,0.010747845284640789,NA,NA,NA,NA
171,0.0036293999291956425,0.0033179596066474915,0.003561337711289525,0.010508694685995579,NA,NA,NA,NA
172,0.0036652334965765476,0.0033659390173852444,0.0037076796870678663,0.010738851502537727,NA,NA,NA,NA
173,0.0036678763572126627,0.0033552534878253937,0.0036717448383569717,0.01069487351924181,NA,NA,NA,NA
174,0.0036767281126230955,0.0033186879009008408,0.003533713985234499,0.01052913162857294,NA,NA,NA,NA
175,0.0036643794737756252,0.003390999510884285,0.0034000228624790907,0.010455403476953506,NA,NA,NA,NA
176,0.003654275555163622,0.003344060853123665,0.0034082760103046894,0.010406612418591976,NA,NA,NA,NA
177,0.003703162306919694,0.0034641746897250414,0.003510799491778016,0.010678136721253395,NA,NA,NA,NA
178,0.0035367566160857677,0.003338395617902279,0.0033981387969106436,0.010273291729390621,NA,NA,NA,NA
179,0.003639852162450552,0.0032495888881385326,0.003522843588143587,0.010412286035716534,NA,NA,NA,NA
180,0.003537168027833104,0.0032469849102199078,0.0034315551165491343,0.01021570898592472,NA,NA,NA,NA
181,0.0036505074240267277,0.0032453942112624645,0.003385236021131277,0.010281136259436607,NA,NA,NA,NA
182,0.0035090919118374586,0.0035667316988110542,0.003607863560318947,0.010683687403798103,NA,NA,NA,NA
183,0.0036454300861805677,0.003221278078854084,0.0035089156590402126,0.010375621728599072,NA,NA,NA,NA
184,0.003861099248751998,0.0031792637892067432,0.003355151740834117,0.010395513847470284,NA,NA,NA,NA
185,0.003471817122772336,0.0033056181855499744,0.0036239612381905317,0.01040139701217413,NA,NA,NA,NA
186,0.0034242882393300533,0.0032616755925118923,0.00331515003927052,0.010001112706959248,NA,NA,NA,NA
187,0.0034745235461741686,0.0031893046107143164,0.003268746891990304,0.00993257574737072,NA,NA,NA,NA
188,0.003703767666593194,0.003179312450811267,0.003303914563730359,0.010186994448304176,NA,NA,NA,NA
189,0.003421472618356347,0.0034595592878758907,0.0032966858707368374,0.010177717544138432,NA,NA,NA,NA
190,0.0033980323933064938,0.0031996476463973522,0.003375836880877614,0.009973515756428242,NA,NA,NA,NA
191,0.0034893143456429243,0.0031423356849700212,0.0033599596936255693,0.009991609491407871,NA,NA,NA,NA
192,0.003453189041465521,0.0031537413597106934,0.003268380416557193,0.009875310584902763,NA,NA,NA,NA
193,0.003500677179545164,0.0036103425081819296,0.0032952004112303257,0.01040621753782034,NA,NA,NA,NA
194,0.0033610942773520947,0.003176733385771513,0.0032835910096764565,0.00982141774147749,NA,NA,NA,NA
195,0.0034392783418297768,0.0030731812585145235,0.0032695948611944914,0.009782055392861366,NA,NA,NA,NA
196,0.003460159758105874,0.003079337766394019,0.003463541390374303,0.010003038682043552,NA,NA,NA,NA
197,0.003468818962574005,0.003266051411628723,0.003237340832129121,0.00997221190482378,NA,NA,NA,NA
198,0.0033863987773656845,0.0030730715952813625,0.0031951144337654114,0.009654583409428596,NA,NA,NA,NA
199,0.003265962703153491,0.003095132065936923,0.0033515235409140587,0.009712617844343185,NA,NA,NA,NA
200,0.003342266893014312,0.0030665427912026644,0.003196875797584653,0.00960568618029356,NA,NA,NA,NA
201,0.0032784549985080957,0.0030559413135051727,0.003161223139613867,0.009495618753135204,NA,NA,NA,NA
202,0.0034456695429980755,0.0032295810524374247,0.0031379074789583683,0.0098131587728858,NA,NA,NA,NA
203,0.0032736645080149174,0.003054386004805565,0.0032724463380873203,0.009600496850907803,NA,NA,NA,NA
204,0.0032697529532015324,0.003152407705783844,0.003156491555273533,0.009578653611242771,NA,NA,NA,NA
205,0.003249432658776641,0.0030338368378579617,0.0032008395064622164,0.009484107606112957,NA,NA,NA,NA
206,0.0033872080966830254,0.0030242016073316336,0.0031922804191708565,0.009603690356016159,NA,NA,NA,NA
207,0.003230329602956772,0.003295897739008069,0.0031502419151365757,0.009676470421254635,NA,NA,NA,NA
208,0.0032480163499712944,0.003000685479491949,0.0031835383269935846,0.009432240389287472,NA,NA,NA,NA
209,0.0032063922844827175,0.0030162108596414328,0.0031814330723136663,0.009404038079082966,NA,NA,NA,NA
210,0.0032270324882119894,0.0030334352049976587,0.0031871343962848186,0.009447602555155754,NA,NA,NA,NA
211,0.0032832312863320112,0.002999925287440419,0.0031535110902041197,0.009436667896807194,NA,NA,NA,NA
212,0.003352116094902158,0.00305637763813138,0.0030412490013986826,0.009449741803109646,NA,NA,NA,NA
213,0.0031523159705102444,0.0029654791578650475,0.0031343603041023016,0.009252154268324375,NA,NA,NA,NA
214,0.0031461298931390047,0.0030367772560566664,0.0032511360477656126,0.009434044361114502,NA,NA,NA,NA
215,0.003322895849123597,0.0031706131994724274,0.0031411966774612665,0.009634707123041153,NA,NA,NA,NA
216,0.0031254778150469065,0.0029375101439654827,0.003012905130162835,0.00907589215785265,NA,NA,NA,NA
217,0.003126025665551424,0.0029648009222000837,0.002971214009448886,0.009062042459845543,NA,NA,NA,NA
218,0.0033082759473472834,0.0029672333039343357,0.003015593159943819,0.009291102178394794,NA,NA,NA,NA
219,0.0031163201201707125,0.0030132599640637636,0.0031288014724850655,0.009258381091058254,NA,NA,NA,NA
220,0.003139380132779479,0.0030940331052988768,0.0030179833993315697,0.009251396171748638,NA,NA,NA,NA
221,0.003127150470390916,0.0029878660570830107,0.003094996092841029,0.009210011921823025,NA,NA,NA,NA
222,0.0031002711039036512,0.002909715985879302,0.003234323114156723,0.009244311600923538,NA,NA,NA,NA
223,0.003169253934174776,0.003100914414972067,0.003030197462067008,0.00930036325007677,NA,NA,NA,NA
224,0.003144008107483387,0.0028687678277492523,0.002965132240206003,0.00897790864109993,NA,NA,NA,NA
225,0.0030753116589039564,0.0028699978720396757,0.0029724999330937862,0.008917808532714844,NA,NA,NA,NA
226,0.003096408909186721,0.0029425742104649544,0.0030862402636557817,0.009125224314630032,NA,NA,NA,NA
227,0.003106179181486368,0.0028603735845535994,0.0029510250315070152,0.008917574770748615,NA,NA,NA,NA
228,0.0030134182889014482,0.0031410164665430784,0.003154079895466566,0.009308514185249805,NA,NA,NA,NA
229,0.003093224484473467,0.002825831761583686,0.002950008725747466,0.008869064040482044,NA,NA,NA,NA
230,0.0030618433374911547,0.002909098519012332,0.0030784958507865667,0.009049438871443272,NA,NA,NA,NA
231,0.003193747950717807,0.0029714915435761213,0.0029954477213323116,0.00916068721562624,NA,NA,NA,NA
232,0.0029533852357417345,0.0029639725107699633,0.0028898308519273996,0.008807188831269741,NA,NA,NA,NA
233,0.0030082103330641985,0.0029203779995441437,0.0032212024088948965,0.009149790741503239,NA,NA,NA,NA
234,0.0030620968900620937,0.0028467250522226095,0.002905238652601838,0.008814061060547829,NA,NA,NA,NA
235,0.0030611655674874783,0.0028395820409059525,0.0028565621469169855,0.00875730998814106,NA,NA,NA,NA
236,0.002971323672682047,0.0027980240993201733,0.002843507332727313,0.008612855337560177,NA,NA,NA,NA
237,0.00293864868581295,0.002978918608278036,0.0029204925522208214,0.008838060311973095,NA,NA,NA,NA
238,0.002934209769591689,0.002850164892151952,0.002921427832916379,0.00870580319315195,NA,NA,NA,NA
239,0.0034157985355705023,0.0027718665078282356,0.0028704325668513775,0.009058099240064621,NA,NA,NA,NA
240,0.002942838007584214,0.0028406756464391947,0.0030143815092742443,0.008797895163297653,NA,NA,NA,NA
241,0.0029156820382922888,0.002878376515582204,0.0029031012672930956,0.008697159588336945,NA,NA,NA,NA
242,0.0029267931822687387,0.002896873513236642,0.002807430922985077,0.00863109715282917,NA,NA,NA,NA
243,0.0028786847833544016,0.002810494741424918,0.0028850201051682234,0.008574199862778187,NA,NA,NA,NA
244,0.0030458399560302496,0.002772669307887554,0.002824129071086645,0.00864263903349638,NA,NA,NA,NA
245,0.002910650335252285,0.0029238045681267977,0.002841067733243108,0.008675522170960903,NA,NA,NA,NA
246,0.0031535979360342026,0.0028473243582993746,0.003067698562517762,0.009068621322512627,NA,NA,NA,NA
247,0.0028844422195106745,0.0027991386596113443,0.0028591491281986237,0.008542729541659355,NA,NA,NA,NA
248,0.0028445494826883078,0.002783523639664054,0.0027773042675107718,0.008405378088355064,NA,NA,NA,NA
249,0.0028985068202018738,0.0027580128517001867,0.0028853616677224636,0.00854188296943903,NA,NA,NA,NA
250,0.0028961151838302612,0.0027656774036586285,0.0027961302548646927,0.008457922376692295,NA,NA,NA,NA
251,0.003016627859324217,0.0028727229218930006,0.0030243443325161934,0.008913693949580193,NA,NA,NA,NA
252,0.002844111993908882,0.0027372261974960566,0.0027714152820408344,0.008352752774953842,NA,NA,NA,NA
253,0.0028450642712414265,0.0026928645092993975,0.002780783688649535,0.008318712934851646,NA,NA,NA,NA
254,0.00285317818634212,0.0028580736834555864,0.002844715490937233,0.008555968292057514,NA,NA,NA,NA
255,0.00291999033652246,0.00273679057136178,0.0027436022646725178,0.008400386199355125,NA,NA,NA,NA
256,0.0028192014433443546,0.0028188196010887623,0.0028461948968470097,0.00848421547561884,NA,NA,NA,NA
257,0.002884119749069214,0.002760597737506032,0.002995094982907176,0.008639813400804996,NA,NA,NA,NA
258,0.0028333186637610197,0.002677567768841982,0.002737410832196474,0.008248296566307545,NA,NA,NA,NA
259,0.002893222728744149,0.0026576637756079435,0.002762108575552702,0.008312994614243507,NA,NA,NA,NA
260,0.0028222266118973494,0.0027411833871155977,0.0027240493800491095,0.0082874596118927,NA,NA,NA,NA
261,0.0028030273970216513,0.0028606585692614317,0.002716689370572567,0.008380375802516937,NA,NA,NA,NA
262,0.00280309678055346,0.0027333591133356094,0.0027853709179908037,0.008321826346218586,NA,NA,NA,NA
263,0.002797010587528348,0.002982338424772024,0.002833561971783638,0.008612911216914654,NA,NA,NA,NA
264,0.0030708499252796173,0.002635308774188161,0.002802623203024268,0.008508780971169472,NA,NA,NA,NA
265,0.002763347001746297,0.0026497847866266966,0.002682763384655118,0.008095894940197468,NA,NA,NA,NA
266,0.002734185429289937,0.0026215575635433197,0.0027453515212982893,0.008101094514131546,NA,NA,NA,NA
267,0.0027434523217380047,0.002728351391851902,0.0027426937595009804,0.008214497938752174,NA,NA,NA,NA
268,0.0027523161843419075,0.0027333293110132217,0.002645239932462573,0.008130884729325771,NA,NA,NA,NA
269,0.0028685336001217365,0.0026093272026628256,0.002851705066859722,0.008329564705491066,NA,NA,NA,NA
270,0.0027376883663237095,0.0026813095901161432,0.002660812344402075,0.008079810999333858,NA,NA,NA,NA
